VSN,Latitude,Depth
68,-8.216666667,3
68,-8.216666667,1
60,-8.216666667,8
99,-8.216666667,14
91,-8.216666667,14
91,-8.216666667,18
68,-8.216666667,13
89,-8.205,2
90,-8.183333333,4
75,-8.183333333,13
54,-8.183333333,5
74,-8.183333333,16
74,-8.183333333,4
74,-8.183333333,4
74,-8.183333333,4
74,-8.183333333,16
97,-8.183333333,4
99,-8.183333333,4
88,-8.183333333,5
99,-8.183333333,16
108,-8.183333333,5
91,-8.183333333,13
57,-8.183333333,17
98,-8.183333333,13
90,-8.15,6
90,-8.15,5
105,-8.15,3
54,-8.15,6
38,-8.15,7
44,-8.15,9
44,-8.15,9
44,-8.15,11
75,-8.15,6
75,-8.15,9
75,-8.15,8
75,-8.15,6
95,-8.15,17
77,-8.15,5
87,-8.15,7
34,-8.15,3
34,-8.15,3
84,-8.15,9
84,-8.15,7
84,-8.15,5
54,-8.15,15
34,-8.15,3
54,-8.15,7
60,-8.15,12
60,-8.15,5
74,-8.15,3
74,-8.15,6
60,-8.15,3
60,-8.15,3
60,-8.15,9
89,-8.15,3
89,-8.15,6
97,-8.15,3
97,-8.15,3
97,-8.15,5
39,-8.15,3
97,-8.15,7
99,-8.15,3
99,-8.15,6
99,-8.15,5
61,-8.15,7
65,-8.15,6
65,-8.15,5
70,-8.15,5
78,-8.15,6
68,-8.15,3
53,-8.15,13
53,-8.15,22
76,-8.15,3
76,-8.15,6
76,-8.15,5
76,-8.15,3
101,-8.15,5
101,-8.15,7
100,-8.15,3
100,-8.15,5
100,-8.15,5
98,-8.15,13
98,-8.15,6
98,-8.15,16
87,-8.15,1
56,-8.15,1
108,-8.15,9
108,-8.15,6
69,-8.15,3
69,-8.15,6
60,-8.15,3
66,-8.15,8
66,-8.15,5
102,-8.15,11
102,-8.15,13
69,-8.15,20
81,-8.15,3
81,-8.15,6
81,-8.15,20
18,-8.15,15
73,-8.15,15
73,-8.15,7
97,-8.15,5
18,-8.15,12
92,-8.15,3
53,-8.15,17
62,-8.15,8
62,-8.15,5
91,-8.15,10
36,-8.15,9
18,-8.15,17
106,-8.15,3
72,-8.15,15
39,-8.15,6
105,-8.15,10
60,-8.15,9
102,-8.15,12
85,-8.1,1
100,-8.1,1
85,-8.1,1
100,-8.1,1
100,-8.1,1
100,-8.1,1
100,-8.1,1
100,-8.1,1
44,-8.013333333,15
55,-7.738333333,3
9,-7.738333333,20
93,-7.556666667,10
44,-7.411666667,5
44,-7.411666667,5
102,-7.411666667,5
81,-7.195,24
61,-7,21
105,-7,21
82,-7,21
69,-7,21
99,-7,21
73,-7,9
68,-7,9
85,-7,9
105,-7,9
89,-7,10
89,-7,10
87,-7,10
60,-7,10
94,-7,3
21,-7,3
74,-7,21
95,-7,21
84,-7,25
9,-7,25
91,-7,25
89,-7,25
76,-7,25
87,-7,25
62,-7,9
104,-7,9
108,-7,9
83,-7,9
62,-7,9
76,-7,9
76,-7,9
83,-7,9
83,-7,9
62,-7,3
76,-7,3
89,-7,3
70,-7,3
60,-7,3
66,-7,3
21,-7,3
53,-7,21
18,-7,21
69,-7,9
61,-7,9
69,-7,9
105,-7,9
82,-7,9
61,-7,9
69,-7,9
83,-7,9
87,-7,9
61,-7,9
63,-7,9
83,-7,25
53,-7,10
82,-6.615,12
92,-6.615,8
61,-6.316666667,3
104,-6.316666667,3
63,-6.316666667,3
94,-6.316666667,3
9,-6.166666667,6
53,-6.166666667,9
44,-6.166666667,9
80,-6.166666667,9
98,-6.166666667,6
13,-6.166666667,9
76,-6.15,2.5
56,-6.15,2.5
89,-6.15,2.5
75,-6.15,2.5
85,-6.15,2.5
77,-6.15,2.5
89,-6.15,2.5
97,-6.15,2.5
69,-6.15,2.5
57,-6.15,2.5
77,-6.15,2.5
85,-6.15,2.5
97,-6.15,2.5
90,-6.15,2.5
54,-6.15,2.5
93,-6.15,2.5
62,-6.15,2.5
106,-6.15,2.5
84,-6,0.5
66,-6,0.5
93,-6,0.5
91,-6,12
91,-6,14
61,-5.95,3
79,-5.85,2.5
58,-5.85,2.5
94,-5.85,2.5
70,-5.85,2.5
89,-5.85,2.5
95,-5.835,10
78,-5.833333333,3
104,-5.833333333,3
104,-5.833333333,3
21,-5.833333333,3
89,-5.833333333,3
95,-5.833333333,3
96,-5.833333333,10
114,-5.801666667,20
114,-5.801666667,25
5,-5.801666667,20
101,-5.8,8
18,-5.728333333,20
58,-5.583333333,4
58,-5.583333333,4
90,-5.583333333,4
46,-5.583333333,20
58,-5.583333333,7
69,-5.583333333,10
93,-5.583333333,9
56,-5.583333333,9
72,-5.583333333,9
72,-5.583333333,9
61,-5.583333333,4
72,-5.583333333,9
72,-5.583333333,9
72,-5.583333333,9
34,-5.583333333,9
34,-5.583333333,9
62,-5.583333333,4
98,-5.583333333,9
98,-5.583333333,9
63,-5.583333333,4
77,-5.583333333,4
57,-5.583333333,16
87,-5.583333333,9
76,-5.583333333,4
88,-5.583333333,4
21,-5.583333333,4
66,-5.583333333,8
98,-5.583333333,9
99,-5.583333333,4
78,-5.583333333,4
53,-5.583333333,16
81,-5.583333333,15
99,-5.583333333,10
75,-5.583333333,7
21,-5.583333333,4
97,-5.583333333,4
97,-5.583333333,15
76,-5.583333333,3.5
98,-5.583333333,4
34,-5.583333333,8
87,-5.583333333,7
87,-5.583333333,6
89,-5.583333333,7
89,-5.583333333,5
100,-5.583333333,4
81,-5.583333333,4
78,-5.583333333,4
74,-5.583333333,4
21,-5.583333333,4
93,-5.583333333,5
58,-5.583333333,4
94,-5.583333333,4
60,-5.583333333,5
104,-5.583333333,5
104,-5.583333333,6
85,-5.583333333,4
95,-5.583333333,4
80,-5.583333333,4
80,-5.583333333,4
34,-5.583333333,8
90,-5.55,3
69,-5.55,12
104,-5.55,3
76,-5.55,7
85,-5.55,3
70,-5.55,3
57,-5.55,8
108,-5.55,3
88,-5.55,3
57,-5.55,3
21,-5.55,3
98,-5.55,3
108,-5.55,3
64,-5.55,3
65,-5.55,10
103,-5.55,6
76,-5.55,6
83,-5.55,12
57,-5.55,10
39,-5.516666667,6
57,-5.516666667,6
57,-5.516666667,6
87,-5.5,7
65,-5.5,7
64,-5.5,1
77,-5.5,1
85,-5.5,1
89,-5.5,1
53,-5.5,10
99,-5.5,1
9,-5.5,17
9,-5.5,20
9,-5.5,20
9,-5.5,8
70,-5.5,1
97,-5.5,1
96,-5.5,8
96,-5.5,1
21,-5.5,1
90,-5.5,1
90,-5.5,1
105,-5.5,8
98,-5.5,8
76,-5.5,1
84,-5.5,8
70,-5.5,1
104,-5.5,8
68,-5.5,10
68,-5.5,1
80,-5.5,18
80,-5.5,12
80,-5.5,9
80,-5.5,8
69,-5.5,1
69,-5.5,8
60,-5.5,1
60,-5.5,17
83,-5.5,1
10,-5.5,8
14,-5.5,15
14,-5.5,9
73,-5.5,13
91,-5.5,12
91,-5.5,8
91,-5.5,12
67,-5.5,9
60,-5.5,8
62,-5.483333333,3
60,-5.48,2
25,-5.473333333,35
91,-5.473333333,30
33,-5.473333333,35
33,-5.473333333,35
25,-5.473333333,35
90,-5.466666667,4.5
58,-5.466666667,12
58,-5.466666667,4.5
92,-5.466666667,12
61,-5.466666667,10
62,-5.466666667,4.5
63,-5.466666667,12
63,-5.466666667,4.5
63,-5.466666667,4.5
94,-5.466666667,4.5
70,-5.466666667,12
68,-5.466666667,4.5
57,-5.466666667,12
21,-5.466666667,4.5
21,-5.466666667,4.5
21,-5.466666667,4.5
21,-5.466666667,7
89,-5.466666667,4.5
89,-5.466666667,7
99,-5.466666667,12
68,-5.466666667,4.5
53,-5.466666667,12
81,-5.466666667,10
74,-5.466666667,4.5
60,-5.466666667,12
65,-5.466666667,12
91,-5.466666667,4.5
91,-5.466666667,12
58,-5.466666667,13
73,-5.466666667,20
96,-5.466666667,10
96,-5.466666667,10
18,-5.466666667,27
67,-5.466666667,17
105,-5.466666667,14
98,-5.466666667,10
33,-5.466666667,20
1,-5.466666667,10
80,-5.466666667,10
84,-5.466666667,12
84,-5.466666667,10
60,-5.466666667,10
60,-5.466666667,10
73,-5.466666667,10
14,-5.466666667,19
14,-5.466666667,17
73,-5.466666667,22
78,-5.466666667,10
67,-5.466666667,10
102,-5.466666667,10
91,-5.466666667,17
33,-5.455,20
81,-5.433333333,3
104,-5.433333333,3
21,-5.433333333,2
21,-5.433333333,22
108,-5.433333333,2
54,-5.433333333,23
62,-5.433333333,4
62,-5.433333333,22
62,-5.433333333,12
62,-5.433333333,11
62,-5.433333333,11
54,-5.433333333,12
54,-5.433333333,12
53,-5.433333333,23
65,-5.433333333,24
97,-5.433333333,22
97,-5.433333333,21
89,-5.433333333,12
95,-5.433333333,14
82,-5.433333333,20
82,-5.433333333,11
98,-5.433333333,3
89,-5.433333333,10
89,-5.433333333,12
97,-5.433333333,25
97,-5.433333333,25
97,-5.433333333,25
95,-5.433333333,11
82,-5.433333333,16
82,-5.433333333,11
82,-5.433333333,14
21,-5.433333333,4
78,-5.433333333,25
78,-5.433333333,21
21,-5.433333333,13
21,-5.433333333,3
79,-5.433333333,3
104,-5.433333333,2
81,-5.433333333,3
108,-5.433333333,4
99,-5.433333333,25
87,-5.416666667,15
97,-5.416666667,15
89,-5.416666667,7
2,-5.416666667,4.5
59,-5.416666667,2.5
74,-5.416666667,21
94,-5.416666667,1.5
64,-5.416666667,1.5
75,-5.416666667,1.5
75,-5.416666667,1.5
75,-5.416666667,1.5
87,-5.416666667,3
58,-5.416666667,15
58,-5.416666667,12
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
113,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
85,-5.416666667,1.5
89,-5.416666667,1.5
89,-5.416666667,1.5
66,-5.416666667,3.5
95,-5.416666667,10
99,-5.416666667,1.5
9,-5.416666667,12
9,-5.416666667,8
70,-5.416666667,1.5
97,-5.416666667,1.5
73,-5.416666667,15
93,-5.416666667,1.5
93,-5.416666667,1.5
93,-5.416666667,1.5
93,-5.416666667,1.5
93,-5.416666667,1.5
96,-5.416666667,3
21,-5.416666667,12
21,-5.416666667,1.5
90,-5.416666667,3
56,-5.416666667,1.5
102,-5.416666667,15
105,-5.416666667,3
98,-5.416666667,3
98,-5.416666667,3
59,-5.416666667,12
68,-5.416666667,3
68,-5.416666667,1.5
80,-5.416666667,8
80,-5.416666667,3
80,-5.416666667,3
60,-5.416666667,15
60,-5.416666667,3
99,-5.416666667,1.5
9,-5.416666667,1.5
10,-5.416666667,8
10,-5.416666667,3
10,-5.416666667,3
76,-5.416666667,1.5
55,-5.416666667,1.5
55,-5.416666667,1.5
61,-5.416666667,1.5
21,-5.416666667,3
21,-5.416666667,3
21,-5.416666667,3
36,-5.416666667,15
13,-5.416666667,12
91,-5.416666667,1.5
91,-5.416666667,1.5
61,-5.416666667,4
52,-5.416666667,11
67,-5.416666667,12
101,-5.416666667,8
101,-5.416666667,3
105,-5.416666667,3
62,-5.416666667,1.5
58,-5.4,10
69,-5.4,10
61,-5.4,10
76,-5.4,10
63,-5.4,6
54,-5.4,10
75,-5.4,6
88,-5.4,6
21,-5.4,10
21,-5.4,10
97,-5.4,6
99,-5.4,10
73,-5.4,10
21,-5.4,10
99,-5.4,10
103,-5.4,10
21,-5.4,10
66,-5.4,6
77,-5.4,1
87,-5.4,11
87,-5.4,1
58,-5.4,9
85,-5.4,1
85,-5.4,1
85,-5.4,1
85,-5.4,1.5
85,-5.4,1.5
85,-5.4,1.5
85,-5.4,1.5
85,-5.4,1.5
85,-5.4,1.5
85,-5.4,1.5
85,-5.4,1.5
85,-5.4,1.5
85,-5.4,1.5
93,-5.4,1.5
95,-5.4,1
70,-5.4,1
97,-5.4,1
97,-5.4,1
73,-5.4,10
93,-5.4,1.5
93,-5.4,1.5
93,-5.4,1.5
87,-5.4,1.5
96,-5.4,1
96,-5.4,1
90,-5.4,1
56,-5.4,1.5
102,-5.4,8
105,-5.4,1
98,-5.4,1
76,-5.4,1
84,-5.4,1
104,-5.4,5
84,-5.4,1
60,-5.4,1
60,-5.4,1
83,-5.4,1
10,-5.4,1
14,-5.4,9
21,-5.4,1
36,-5.4,11
36,-5.4,10
13,-5.4,10
13,-5.4,11
13,-5.4,11
67,-5.4,8
87,-5.376666667,4
101,-5.376666667,6
43,-5.368333333,4
81,-5.366666667,15
81,-5.366666667,10
81,-5.366666667,17
81,-5.366666667,8
104,-5.366666667,15
104,-5.366666667,16
90,-5.366666667,9
90,-5.366666667,16
90,-5.366666667,15
73,-5.366666667,26
73,-5.366666667,25
73,-5.366666667,24
73,-5.366666667,26
73,-5.366666667,22
69,-5.366666667,22
78,-5.366666667,9
78,-5.366666667,17
21,-5.366666667,21
91,-5.366666667,6
61,-5.366666667,16
54,-5.366666667,11
54,-5.366666667,9
54,-5.366666667,22
62,-5.366666667,25
62,-5.366666667,10
62,-5.366666667,9
62,-5.366666667,23
62,-5.366666667,21
54,-5.366666667,12
54,-5.366666667,11
54,-5.366666667,9
54,-5.366666667,7
54,-5.366666667,19
54,-5.366666667,18
54,-5.366666667,16
95,-5.366666667,15
53,-5.366666667,25
53,-5.366666667,25
53,-5.366666667,23
53,-5.366666667,23
53,-5.366666667,20
97,-5.366666667,10
97,-5.366666667,15
82,-5.366666667,12
82,-5.366666667,8
82,-5.366666667,15
82,-5.366666667,15
82,-5.366666667,15
82,-5.366666667,8
83,-5.366666667,19
78,-5.366666667,15
78,-5.366666667,15
78,-5.366666667,12
78,-5.366666667,12
78,-5.366666667,14
73,-5.366666667,23
21,-5.366666667,10
21,-5.366666667,13
21,-5.366666667,22
64,-5.366666667,17
53,-5.366666667,25
10,-5.365,2
58,-5.35,20
104,-5.35,20
76,-5.35,20
63,-5.35,20
21,-5.35,20
21,-5.35,20
21,-5.35,20
60,-5.35,20
78,-5.35,20
89,-5.35,20
83,-5.35,20
81,-5.35,21
81,-5.35,21
97,-5.35,20
97,-5.35,12
82,-5.35,9
89,-5.35,14
82,-5.35,12
103,-5.35,20
84,-5.348333333,1
58,-5.333333333,6
82,-5.333333333,10
88,-5.333333333,6
21,-5.333333333,6
99,-5.333333333,15
60,-5.333333333,15
103,-5.333333333,15
83,-5.333333333,6
62,-5.333333333,4
4,-5.333333333,2
64,-5.333333333,2
57,-5.333333333,15
75,-5.333333333,2
108,-5.333333333,13
108,-5.333333333,2
58,-5.333333333,17
85,-5.333333333,2
89,-5.333333333,2
9,-5.333333333,23
9,-5.333333333,18
9,-5.333333333,20
73,-5.333333333,23
73,-5.333333333,23
21,-5.333333333,6
21,-5.333333333,4
84,-5.333333333,2
104,-5.333333333,10
84,-5.333333333,4
60,-5.333333333,4
60,-5.333333333,2
89,-5.333333333,5
103,-5.333333333,23
78,-5.333333333,4
91,-5.333333333,15
53,-5.333333333,4
53,-5.333333333,17
83,-5.333333333,4
90,-5.316666667,20
90,-5.316666667,11
78,-5.316666667,21
21,-5.316666667,17
78,-5.316666667,16
75,-5.316666667,11
61,-5.316666667,12
54,-5.316666667,12
54,-5.316666667,9
62,-5.316666667,18
62,-5.316666667,17
62,-5.316666667,17
62,-5.316666667,14
62,-5.316666667,12
62,-5.316666667,9
54,-5.316666667,18
54,-5.316666667,11
97,-5.316666667,17
82,-5.316666667,17
82,-5.316666667,12
82,-5.316666667,9
82,-5.316666667,20
78,-5.316666667,11
53,-5.316666667,18
53,-5.316666667,13
87,-5.316666667,17
89,-5.316666667,11
97,-5.316666667,18
106,-5.316666667,22
77,-5.316666667,7
77,-5.316666667,6
74,-5.316666667,5
57,-5.316666667,15
87,-5.316666667,8
108,-5.316666667,5
53,-5.316666667,20
9,-5.316666667,20
73,-5.316666667,17
90,-5.316666667,6
102,-5.316666667,18
102,-5.316666667,18
105,-5.316666667,15
59,-5.316666667,20
104,-5.316666667,1
8,-5.316666667,20
8,-5.316666667,20
8,-5.316666667,20
8,-5.316666667,20
1,-5.316666667,15
80,-5.316666667,20
80,-5.316666667,18
69,-5.316666667,7
21,-5.316666667,8
21,-5.316666667,6
91,-5.316666667,15
101,-5.316666667,18
73,-5.316666667,30
11,-5.316666667,15
102,-5.316666667,14
102,-5.316666667,15
53,-5.316666667,18
33,-5.316666667,30
33,-5.316666667,30
14,-5.316666667,15
14,-5.316666667,15
102,-5.316666667,20
102,-5.316666667,12
103,-5.316666667,30
67,-5.316666667,30
2,-5.316666667,30
102,-5.316666667,30
102,-5.316666667,30
102,-5.316666667,30
102,-5.316666667,30
12,-5.316666667,15
12,-5.316666667,15
12,-5.316666667,18
46,-5.316666667,15
9,-5.316666667,15
106,-5.3,22
4,-5.3,2
77,-5.3,7
77,-5.3,1
64,-5.3,1
64,-5.3,1
74,-5.3,5
74,-5.3,2
74,-5.3,8
74,-5.3,8
87,-5.3,11
87,-5.3,9
108,-5.3,4
108,-5.3,5
58,-5.3,22
58,-5.3,10
85,-5.3,2
85,-5.3,1
85,-5.3,1
85,-5.3,1
53,-5.3,14
53,-5.3,20
95,-5.3,7
95,-5.3,8
99,-5.3,10
9,-5.3,14
9,-5.3,12
9,-5.3,17
9,-5.3,5
9,-5.3,15
9,-5.3,20
9,-5.3,20
9,-5.3,8
9,-5.3,8
70,-5.3,1
97,-5.3,2
97,-5.3,1
97,-5.3,1
73,-5.3,15
73,-5.3,16
73,-5.3,20
73,-5.3,7
93,-5.3,1
87,-5.3,1
96,-5.3,2
96,-5.3,5
96,-5.3,7
18,-5.3,22
21,-5.3,11
90,-5.3,14
90,-5.3,5
56,-5.3,1
56,-5.3,1
105,-5.3,17
105,-5.3,8
98,-5.3,16
98,-5.3,2
98,-5.3,17
98,-5.3,17
76,-5.3,1
59,-5.3,1
59,-5.3,8
25,-5.3,16
25,-5.3,35
104,-5.3,8
68,-5.3,4
68,-5.3,8
68,-5.3,1
44,-5.3,8
1,-5.3,12
1,-5.3,8
1,-5.3,15
80,-5.3,14
80,-5.3,17
80,-5.3,12
80,-5.3,8
84,-5.3,7
84,-5.3,8
69,-5.3,7
69,-5.3,5
60,-5.3,15
60,-5.3,16
60,-5.3,14
98,-5.3,5
105,-5.3,14
10,-5.3,10
10,-5.3,8
14,-5.3,16
14,-5.3,14
61,-5.3,8
21,-5.3,14
21,-5.3,9
21,-5.3,8
21,-5.3,8
73,-5.3,10
36,-5.3,22
36,-5.3,15
13,-5.3,18
91,-5.3,2
91,-5.3,14
91,-5.3,8
91,-5.3,15
91,-5.3,14
91,-5.3,15
61,-5.3,12
61,-5.3,10
76,-5.3,2
66,-5.3,20
52,-5.3,14
52,-5.3,10
88,-5.3,7
67,-5.3,12
53,-5.3,8
68,-5.3,10
68,-5.3,5
102,-5.3,8
53,-5.3,16
9,-5.3,15
58,-5.283333333,4
89,-5.283333333,4
70,-5.283333333,4
93,-5.283333333,1
96,-5.283333333,1
21,-5.283333333,4
21,-5.283333333,7
105,-5.283333333,7
98,-5.283333333,4
59,-5.283333333,7
59,-5.283333333,9
68,-5.283333333,7
34,-5.283333333,7
80,-5.283333333,7
84,-5.283333333,4
60,-5.283333333,7
60,-5.283333333,7
65,-5.283333333,7
10,-5.283333333,5
10,-5.283333333,7
81,-5.283333333,7
13,-5.283333333,8
13,-5.283333333,10
13,-5.283333333,10
13,-5.283333333,7
53,-5.283333333,8
101,-5.283333333,4
87,-5.266666667,7
61,-5.266666667,4
62,-5.266666667,15
97,-5.266666667,14
82,-5.266666667,13
57,-5.266666667,10
97,-5.266666667,23
97,-5.266666667,16
90,-5.266666667,10
21,-5.266666667,30
74,-5.266666667,17
60,-5.25,8
21,-5.25,1
104,-5.25,2
104,-5.25,3
67,-5.25,10
68,-5.25,2
94,-5.25,1
94,-5.25,3
90,-5.25,7
69,-5.25,5
74,-5.25,4.5
84,-5.25,8
87,-5.25,5
21,-5.25,2
87,-5.25,2
62,-5.233333333,8
75,-5.233333333,8
75,-5.233333333,8
75,-5.233333333,8
87,-5.233333333,14
89,-5.233333333,8
66,-5.233333333,15
99,-5.233333333,16
99,-5.233333333,8
99,-5.233333333,14
73,-5.233333333,65
96,-5.233333333,8
18,-5.233333333,17
18,-5.233333333,65
21,-5.233333333,8
21,-5.233333333,8
90,-5.233333333,8
102,-5.233333333,18
105,-5.233333333,22
105,-5.233333333,20
104,-5.233333333,18
84,-5.233333333,17
69,-5.233333333,20
69,-5.233333333,8
69,-5.233333333,14
82,-5.233333333,8
97,-5.233333333,16
83,-5.233333333,8
18,-5.233333333,18
61,-5.233333333,20
61,-5.233333333,14
91,-5.233333333,14
76,-5.233333333,8
52,-5.233333333,18
52,-5.233333333,18
78,-5.233333333,14
101,-5.233333333,18
101,-5.233333333,14
91,-5.233333333,21
61,-5.233333333,22
58,-5.2,10
66,-5.2,28
9,-5.2,20
9,-5.2,26
73,-5.2,26
96,-5.2,13
102,-5.2,16
105,-5.2,28
105,-5.2,26
2,-5.2,44
25,-5.2,28
104,-5.2,15
80,-5.2,12
80,-5.2,12
69,-5.2,10
60,-5.2,28
53,-5.2,15
21,-5.2,15
73,-5.2,20
36,-5.2,12
99,-5.2,14
91,-5.2,10
91,-5.2,26
52,-5.2,20
101,-5.2,12
102,-5.2,26
53,-5.2,28
67,-5.2,25
91,-5.2,14
91,-5.2,17
9,-5.2,26
108,-5.2,12
4,-5.15,4
77,-5.15,4
62,-5.15,10
94,-5.15,4
63,-5.15,4
63,-5.15,4
57,-5.15,4
75,-5.15,8
75,-5.15,8
87,-5.15,4
66,-5.15,4
95,-5.15,12
99,-5.15,8
99,-5.15,4
99,-5.15,4
96,-5.15,8
21,-5.15,4
90,-5.15,4
76,-5.15,4
76,-5.15,4
69,-5.15,4
103,-5.15,8
92,-5.15,2
92,-5.15,2
55,-5.15,8
55,-5.15,8
61,-5.15,20
21,-5.15,8
52,-5.15,15
52,-5.15,20
89,-5.15,4
76,-5.133333333,3
108,-5.133333333,3
85,-5.133333333,3
80,-5.133333333,3
53,-5.133333333,10
87,-5.133333333,10
87,-5.133333333,10
90,-5.1,10
61,-5.1,8
56,-5.1,3
58,-5.1,8
69,-5.1,5
93,-5.1,3
75,-5.1,4
75,-5.1,3
77,-5.1,3
82,-5.1,3
108,-5.1,3
64,-5.1,3
102,-5.1,10
1,-5.1,8
1,-5.1,5
69,-5.1,5
105,-5.1,5
39,-5.1,8
76,-5.1,8
89,-5.1,3
60,-5.1,5
85,-5.1,4
97,-5.1,3
98,-5.1,8
74,-5.1,18
74,-5.1,15
74,-5.1,8
53,-5.1,5
87,-5.1,8
87,-5.1,3
87,-5.1,3
84,-5.1,10
73,-5.1,5
87,-5.1,3
72,-5.1,15
72,-5.1,15
97,-5.1,8
78,-5.1,3
103,-5.1,3
98,-5.1,8
102,-5.1,10
34,-5.1,18
84,-5.1,10
34,-5.087333333,30
63,-5.08,20
63,-5.08,20
33,-5.0435,40
67,-5.0435,40
20,-5.043333333,40
84,-5.033333333,3
106,-5.033333333,10
90,-5.016666667,4
56,-5.016666667,4
58,-5.016666667,4
69,-5.016666667,18
92,-5.016666667,4
70,-5.016666667,4
76,-5.016666667,4
75,-5.016666667,4
104,-5.016666667,10
34,-5.016666667,15
108,-5.016666667,10
93,-5.016666667,10
80,-5.016666667,18
53,-5.016666667,20
21,-5.016666667,20
21,-5.016666667,20
53,-5.016666667,24
44,-5.016666667,20
67,-5.016666667,15
102,-5.016666667,10
1,-5.016666667,18
39,-5.016666667,4
60,-5.016666667,10
85,-5.016666667,10
97,-5.016666667,4
74,-5.016666667,20
53,-5.016666667,20
87,-5.016666667,10
73,-5.016666667,18
81,-5.016666667,15
101,-5.016666667,15
87,-5.016666667,10
21,-5.016666667,4
65,-5.016666667,4
98,-5.016666667,15
59,-5.016666667,20
54,-5.016666667,20
74,-5.016666667,20
108,-5.016666667,4
108,-5.016666667,4
108,-5.016666667,15
12,-5.016666667,15
77,-4.966666667,3
108,-4.966666667,6
80,-4.966666667,16
80,-4.966666667,8
34,-4.966666667,8
34,-4.966666667,12
1,-4.966666667,6
84,-4.966666667,12
87,-4.966666667,12
102,-4.966666667,6
101,-4.966666667,6
72,-4.966666667,15
33,-4.956666667,40
102,-4.956666667,35
89,-4.956666667,4
84,-4.956666667,40
59,-4.956666667,40
102,-4.956666667,40
77,-4.95,6
62,-4.95,4
94,-4.95,2
63,-4.95,3
87,-4.95,6
85,-4.95,4
89,-4.95,2
95,-4.95,9
99,-4.95,9
70,-4.95,17
97,-4.95,2
70,-4.95,4
96,-4.95,15
90,-4.95,6
76,-4.95,2
104,-4.95,6
68,-4.95,3
69,-4.95,9
60,-4.95,15
60,-4.95,8
79,-4.95,3
55,-4.95,3
101,-4.95,3
53,-4.95,15
101,-4.928333333,30
68,-4.928333333,2
62,-4.916666667,8
94,-4.916666667,3
63,-4.916666667,6
77,-4.916666667,13
75,-4.916666667,12
87,-4.916666667,8
58,-4.916666667,20
89,-4.916666667,10
95,-4.916666667,3
99,-4.916666667,8
99,-4.916666667,12
99,-4.916666667,3
70,-4.916666667,3
73,-4.916666667,25
82,-4.916666667,8
96,-4.916666667,13
18,-4.916666667,20
21,-4.916666667,13
90,-4.916666667,8
90,-4.916666667,16
105,-4.916666667,13
105,-4.916666667,13
76,-4.916666667,10
101,-4.916666667,3
70,-4.916666667,3
104,-4.916666667,10
104,-4.916666667,16
104,-4.916666667,3
81,-4.916666667,15
81,-4.916666667,13
69,-4.916666667,15
60,-4.916666667,24
83,-4.916666667,8
55,-4.916666667,10
61,-4.916666667,15
21,-4.916666667,14
100,-4.916666667,12
52,-4.916666667,25
52,-4.916666667,13
78,-4.916666667,25
91,-4.916666667,14
91,-4.916666667,25
46,-4.916666667,20
101,-4.905,2
54,-4.905,3
77,-4.758333333,5
65,-4.758333333,5
42,-4.758333333,5
64,-4.758333333,5
87,-4.758333333,5
63,-4.758333333,5
60,-4.758333333,10
84,-4.758333333,10
61,-4.758333333,5
70,-4.758333333,5
77,-4.758333333,5
93,-4.758333333,5
97,-4.75,3
89,-4.741666667,6
65,-4.741666667,6
65,-4.741666667,6
97,-4.741666667,6
21,-4.741666667,6
87,-4.741666667,6
64,-4.741666667,6
57,-4.733333333,10
101,-4.721666667,4
84,-4.721666667,1
89,-4.721666667,1
75,-4.721666667,4
87,-4.721666667,1
97,-4.721666667,1
89,-4.721666667,2.5
75,-4.721666667,1
87,-4.721666667,1
89,-4.721666667,1
21,-4.721666667,1
64,-4.721666667,1
21,-4.721666667,1
99,-4.721666667,1
63,-4.721666667,1
97,-4.721666667,1
21,-4.721666667,0.5
87,-4.721666667,4
57,-4.721666667,1
57,-4.666666667,3
76,-4.666666667,3
76,-4.666666667,3
108,-4.666666667,10
108,-4.666666667,3
78,-4.666666667,10
85,-4.666666667,3
69,-4.666666667,3
81,-4.666666667,10
81,-4.666666667,3
58,-4.666666667,10
77,-4.666666667,3
77,-4.666666667,3
72,-4.666666667,10
72,-4.666666667,10
84,-4.666666667,10
74,-4.666666667,3
94,-4.666666667,3
87,-4.666666667,3
87,-4.666666667,3
87,-4.666666667,3
87,-4.666666667,3
81,-4.666666667,8
61,-4.666666667,8
89,-4.666666667,8
110,-4.666666667,8
84,-4.65,2
95,-4.65,2
98,-4.638333333,10
99,-4.638333333,13
81,-4.638333333,10
98,-4.638333333,10
99,-4.638333333,13
87,-4.638333333,13
99,-4.638333333,5
87,-4.638333333,5
21,-4.638333333,5
84,-4.638333333,5
84,-4.638333333,2
65,-4.638333333,5
84,-4.638333333,2
103,-4.638333333,5
65,-4.638333333,2
89,-4.638333333,2
89,-4.638333333,2
62,-4.638333333,2
84,-4.638333333,2
84,-4.638333333,2
84,-4.638333333,2
60,-4.638333333,10
99,-4.638333333,13
